order_id,user_id,store_id,created_at,delivery_type,product_id,quantity,product_name,category_id,category_name,drink_type,temperature,has_caffeine,has_milk,weather_temp,weather_condition,humidity,hour,day_of_week,month
1253,25,9,2025-11-21 19:45:44,takeaway,24,2,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.1,Cloudy,74,19,4,11
568,100,14,2025-11-21 07:32:44,dine-in,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,27.3,Sunny,79,7,4,11
568,100,14,2025-11-21 07:32:44,dine-in,50,2,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,27.3,Sunny,79,7,4,11
908,172,9,2025-11-21 06:57:44,delivery,20,2,Bạc Xỉu Caramel Muối,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,26.1,Sunny,77,6,4,11
1011,69,5,2025-11-21 03:38:44,dine-in,1,1,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,24.4,Cloudy,80,3,4,11
995,162,2,2025-11-21 02:57:44,dine-in,8,2,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,27.3,Sunny,79,2,4,11
459,105,11,2025-11-21 02:41:44,dine-in,16,2,Latte Nóng,3,LATTE,coffee,hot,1,1,24.9,Cloudy,74,2,4,11
1482,10,14,2025-11-21 02:22:44,takeaway,10,1,A-Mê Thanh Yên,2,AMERICANO,coffee,cold,1,0,26.6,Cool,80,2,4,11
1368,122,2,2025-11-20 23:40:44,delivery,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,28.9,Cloudy,76,23,3,11
1368,122,2,2025-11-20 23:40:44,delivery,58,1,Butter Croissant,12,BÁNH MẶN,food,room,0,1,28.9,Cloudy,76,23,3,11
1507,20,4,2025-11-20 08:25:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,26.1,Cloudy,73,8,3,11
1507,20,4,2025-11-20 08:25:44,takeaway,60,1,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,26.1,Cloudy,73,8,3,11
259,41,14,2025-11-20 00:57:44,takeaway,24,1,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.6,Cool,74,0,3,11
1404,156,12,2025-11-19 23:40:44,takeaway,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,27.4,Cool,75,23,2,11
982,57,3,2025-11-19 23:11:44,takeaway,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,24.6,Sunny,75,23,2,11
1107,140,12,2025-11-19 22:36:44,dine-in,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,24.7,Cool,70,22,2,11
859,96,10,2025-11-19 19:11:44,delivery,45,2,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,28.8,Cool,80,19,2,11
859,96,10,2025-11-19 19:11:44,delivery,60,1,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,28.8,Cool,80,19,2,11
92,82,13,2025-11-19 08:24:44,dine-in,44,1,Trà Sữa Oolong BLao,9,TRÀ SỮA,tea,cold,1,1,27.9,Cloudy,74,8,2,11
260,140,14,2025-11-19 06:39:44,delivery,19,1,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,29.0,Cool,70,6,2,11
477,36,9,2025-11-19 05:03:44,dine-in,10,2,A-Mê Thanh Yên,2,AMERICANO,coffee,cold,1,0,27.0,Cool,79,5,2,11
377,111,13,2025-11-19 04:33:44,delivery,45,1,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,27.0,Cool,71,4,2,11
985,164,6,2025-11-18 22:55:44,takeaway,5,2,Caramel Macchiato Đá,1,ESPRESSO,coffee,cold,1,1,28.5,Cool,73,22,1,11
985,164,6,2025-11-18 22:55:44,takeaway,49,2,Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,28.5,Cool,73,22,1,11
74,80,14,2025-11-18 21:52:44,takeaway,32,2,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,28.3,Cool,72,21,1,11
801,36,15,2025-11-18 20:25:44,delivery,43,2,Trà Đen Macchiato,9,TRÀ SỮA,tea,cold,1,1,28.8,Cool,72,20,1,11
801,36,15,2025-11-18 20:25:44,delivery,48,2,Matcha Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,28.8,Cool,72,20,1,11
1291,95,14,2025-11-18 20:02:44,takeaway,34,2,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,25.6,Cool,71,20,1,11
1291,95,14,2025-11-18 20:02:44,takeaway,58,1,Butter Croissant,12,BÁNH MẶN,food,room,0,1,25.6,Cool,71,20,1,11
1019,37,1,2025-11-18 08:55:44,takeaway,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,24.2,Cloudy,73,8,1,11
239,153,13,2025-11-18 06:54:44,dine-in,11,2,Americano Nóng,2,AMERICANO,coffee,hot,1,0,25.6,Cool,71,6,1,11
1328,101,7,2025-11-18 04:36:44,takeaway,10,2,A-Mê Thanh Yên,2,AMERICANO,coffee,cold,1,0,26.1,Sunny,79,4,1,11
518,106,10,2025-11-18 04:35:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,26.6,Sunny,78,4,1,11
518,106,10,2025-11-18 04:35:44,takeaway,60,2,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,26.6,Sunny,78,4,1,11
518,106,10,2025-11-18 04:35:44,takeaway,9,1,A-Mê Mơ,2,AMERICANO,coffee,cold,1,0,26.6,Sunny,78,4,1,11
440,57,2,2025-11-18 02:33:44,dine-in,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,27.2,Cool,70,2,1,11
440,57,2,2025-11-18 02:33:44,dine-in,57,2,Mousse Gấu Chocolate,11,BÁNH NGỌT,food,cold,0,1,27.2,Cool,70,2,1,11
440,57,2,2025-11-18 02:33:44,dine-in,19,2,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.2,Cool,70,2,1,11
779,54,3,2025-11-18 00:28:44,takeaway,2,2,Espresso Đá,1,ESPRESSO,coffee,cold,1,0,25.0,Cloudy,77,0,1,11
1469,145,11,2025-11-17 22:21:44,takeaway,12,2,Latte Hạnh Nhân,3,LATTE,coffee,cold,1,1,25.9,Sunny,76,22,0,11
639,150,14,2025-11-17 21:31:44,takeaway,21,2,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.1,Cloudy,79,21,0,11
639,150,14,2025-11-17 21:31:44,takeaway,63,2,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,27.1,Cloudy,79,21,0,11
237,36,13,2025-11-17 08:28:44,delivery,43,1,Trà Đen Macchiato,9,TRÀ SỮA,tea,cold,1,1,28.0,Cloudy,70,8,0,11
237,36,13,2025-11-17 08:28:44,delivery,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,28.0,Cloudy,70,8,0,11
417,32,2,2025-11-17 06:36:44,takeaway,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,27.1,Cool,77,6,0,11
805,170,15,2025-11-16 23:09:44,takeaway,21,2,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,28.0,Sunny,80,23,6,11
805,170,15,2025-11-16 23:09:44,takeaway,62,2,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,28.0,Sunny,80,23,6,11
804,120,4,2025-11-16 20:22:44,dine-in,39,1,Trà Sữa Oolong Nướng Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,26.3,Sunny,80,20,6,11
804,120,4,2025-11-16 20:22:44,dine-in,57,1,Mousse Gấu Chocolate,11,BÁNH NGỌT,food,cold,0,1,26.3,Sunny,80,20,6,11
804,120,4,2025-11-16 20:22:44,dine-in,69,2,Salad Cải Xoăn Xốt Yuzu,15,SALAD,food,cold,0,0,26.3,Sunny,80,20,6,11
273,149,10,2025-11-16 18:52:44,dine-in,42,1,Hồng Trà Sữa Trân Châu,9,TRÀ SỮA,tea,cold,1,1,28.4,Cool,80,18,6,11
823,89,13,2025-11-16 07:39:44,dine-in,18,2,Frappe Chocochip,4,FRAPPE,chocolate,cold,0,1,24.6,Sunny,79,7,6,11
268,51,12,2025-11-16 07:30:44,dine-in,14,1,Latte Bạc Xỉu,3,LATTE,coffee,cold,1,1,26.6,Cloudy,70,7,6,11
648,149,14,2025-11-16 07:12:44,takeaway,40,1,Trà Sữa Oolong Tứ Quý Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,25.6,Cool,70,7,6,11
170,51,13,2025-11-16 06:00:44,delivery,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,25.8,Sunny,71,6,6,11
615,41,4,2025-11-16 05:14:44,delivery,43,2,Trà Đen Macchiato,9,TRÀ SỮA,tea,cold,1,1,26.8,Cloudy,76,5,6,11
615,41,4,2025-11-16 05:14:44,delivery,8,2,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,26.8,Cloudy,76,5,6,11
148,96,13,2025-11-16 05:10:44,dine-in,8,1,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,25.3,Cloudy,80,5,6,11
148,96,13,2025-11-16 05:10:44,dine-in,59,1,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,25.3,Cloudy,80,5,6,11
1139,113,3,2025-11-16 04:58:44,delivery,2,2,Espresso Đá,1,ESPRESSO,coffee,cold,1,0,26.8,Sunny,80,4,6,11
716,76,4,2025-11-16 04:21:44,delivery,34,1,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,26.5,Cloudy,70,4,6,11
1087,57,14,2025-11-16 00:11:44,dine-in,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,24.1,Cool,79,0,6,11
1304,121,11,2025-11-15 20:09:44,dine-in,25,2,Cà Phê Đen Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,0,28.4,Sunny,75,20,5,11
1304,121,11,2025-11-15 20:09:44,dine-in,53,1,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,28.4,Sunny,75,20,5,11
1310,124,2,2025-11-15 19:17:44,dine-in,12,2,Latte Hạnh Nhân,3,LATTE,coffee,cold,1,1,25.2,Cloudy,80,19,5,11
540,161,14,2025-11-15 19:08:44,takeaway,38,2,Oolong Tứ Quý Sen,8,TRÀ TRÁI CÂY,tea,cold,1,1,25.1,Cloudy,74,19,5,11
575,40,10,2025-11-15 19:04:44,takeaway,20,1,Bạc Xỉu Caramel Muối,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,28.4,Cloudy,76,19,5,11
1189,119,7,2025-11-15 05:12:44,takeaway,16,1,Latte Nóng,3,LATTE,coffee,hot,1,1,24.2,Sunny,73,5,5,11
405,125,11,2025-11-15 02:55:44,takeaway,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,26.9,Cloudy,70,2,5,11
405,125,11,2025-11-15 02:55:44,takeaway,61,1,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,26.9,Cloudy,70,2,5,11
1298,137,13,2025-11-15 02:28:44,delivery,8,1,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,28.4,Cool,74,2,5,11
151,37,10,2025-11-15 01:29:44,takeaway,24,1,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,24.7,Cloudy,73,1,5,11
759,91,3,2025-11-15 00:29:44,takeaway,26,1,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.5,Sunny,75,0,5,11
879,53,15,2025-11-14 23:46:44,takeaway,5,2,Caramel Macchiato Đá,1,ESPRESSO,coffee,cold,1,1,25.1,Sunny,71,23,4,11
390,40,13,2025-11-14 23:09:44,dine-in,4,2,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,27.7,Sunny,77,23,4,11
390,40,13,2025-11-14 23:09:44,dine-in,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,27.7,Sunny,77,23,4,11
1044,102,3,2025-11-14 20:59:44,takeaway,38,1,Oolong Tứ Quý Sen,8,TRÀ TRÁI CÂY,tea,cold,1,1,27.2,Sunny,70,20,4,11
1044,102,3,2025-11-14 20:59:44,takeaway,47,1,Butter Croissant Sữa Đặc,11,BÁNH NGỌT,food,room,0,1,27.2,Sunny,70,20,4,11
999,90,4,2025-11-14 02:13:44,delivery,26,2,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.3,Sunny,72,2,4,11
999,90,4,2025-11-14 02:13:44,delivery,26,2,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,30.5,Cloudy,71,2,4,11
999,90,4,2025-11-14 02:13:44,delivery,47,2,Butter Croissant Sữa Đặc,11,BÁNH NGỌT,food,room,0,1,25.3,Sunny,72,2,4,11
999,90,4,2025-11-14 02:13:44,delivery,47,2,Butter Croissant Sữa Đặc,11,BÁNH NGỌT,food,room,0,1,30.5,Cloudy,71,2,4,11
1464,35,15,2025-11-13 23:53:44,dine-in,41,2,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,24.8,Cool,78,23,3,11
90,129,5,2025-11-13 23:49:44,delivery,16,1,Latte Nóng,3,LATTE,coffee,hot,1,1,24.6,Sunny,76,23,3,11
1373,150,5,2025-11-13 23:33:44,dine-in,5,1,Caramel Macchiato Đá,1,ESPRESSO,coffee,cold,1,1,26.8,Cloudy,74,23,3,11
1103,62,7,2025-11-13 21:01:44,delivery,21,2,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.3,Sunny,76,21,3,11
784,42,3,2025-11-13 20:26:44,takeaway,11,2,Americano Nóng,2,AMERICANO,coffee,hot,1,0,24.7,Cloudy,76,20,3,11
784,42,3,2025-11-13 20:26:44,takeaway,51,1,Mochi Kem Trà Sữa Trân Châu,11,BÁNH NGỌT,food,cold,0,1,24.7,Cloudy,76,20,3,11
784,42,3,2025-11-13 20:26:44,takeaway,41,2,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,24.7,Cloudy,76,20,3,11
1070,57,2,2025-11-13 06:35:44,dine-in,34,2,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,26.0,Cloudy,78,6,3,11
1070,57,2,2025-11-13 06:35:44,dine-in,9,1,A-Mê Mơ,2,AMERICANO,coffee,cold,1,0,26.0,Cloudy,78,6,3,11
745,44,8,2025-11-13 01:13:44,takeaway,37,1,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,24.8,Cool,72,1,3,11
745,44,8,2025-11-13 01:13:44,takeaway,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,24.8,Cool,72,1,3,11
1455,40,11,2025-11-12 22:55:44,delivery,25,1,Cà Phê Đen Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,0,28.5,Sunny,70,22,2,11
1352,74,14,2025-11-12 21:02:44,takeaway,21,1,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.1,Cool,72,21,2,11
39,36,12,2025-11-12 20:13:44,takeaway,30,2,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,24.8,Sunny,77,20,2,11
39,36,12,2025-11-12 20:13:44,takeaway,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,24.8,Sunny,77,20,2,11
528,11,11,2025-11-12 19:12:44,dine-in,4,2,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,26.2,Cloudy,74,19,2,11
528,11,11,2025-11-12 19:12:44,dine-in,58,1,Butter Croissant,12,BÁNH MẶN,food,room,0,1,26.2,Cloudy,74,19,2,11
411,38,13,2025-11-12 04:46:44,delivery,31,2,Matcha Latte Tây Bắc Sữa Yến Mạch (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,24.1,Cloudy,76,4,2,11
411,38,13,2025-11-12 04:46:44,delivery,57,2,Mousse Gấu Chocolate,11,BÁNH NGỌT,food,cold,0,1,24.1,Cloudy,76,4,2,11
666,84,11,2025-11-12 03:16:44,dine-in,34,2,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,25.0,Sunny,70,3,2,11
1130,100,3,2025-11-12 02:55:44,takeaway,44,2,Trà Sữa Oolong BLao,9,TRÀ SỮA,tea,cold,1,1,26.6,Cool,78,2,2,11
864,25,8,2025-11-12 02:04:44,delivery,33,1,Matcha Latte,7,MATCHA TÂY BẮC,tea,cold,0,1,27.2,Cloudy,70,2,2,11
988,136,6,2025-11-12 00:44:44,dine-in,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,29.0,Sunny,79,0,2,11
988,136,6,2025-11-12 00:44:44,dine-in,50,1,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,29.0,Sunny,79,0,2,11
136,16,10,2025-11-11 23:54:44,takeaway,28,2,Cold Brew Kim Quất,6,COLD BREW,coffee,cold,1,0,26.1,Cool,79,23,1,11
1205,106,12,2025-11-11 20:38:44,dine-in,24,2,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,25.8,Cloudy,80,20,1,11
523,42,7,2025-11-11 19:14:44,dine-in,5,2,Caramel Macchiato Đá,1,ESPRESSO,coffee,cold,1,1,25.8,Cool,76,19,1,11
923,159,5,2025-11-11 18:33:44,takeaway,25,2,Cà Phê Đen Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,0,28.7,Cool,73,18,1,11
139,150,6,2025-11-11 05:52:44,dine-in,24,2,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,24.4,Sunny,74,5,1,11
139,150,6,2025-11-11 05:52:44,dine-in,49,2,Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,24.4,Sunny,74,5,1,11
1004,30,2,2025-11-11 04:27:44,dine-in,29,2,Matcha Latte Tây Bắc,7,MATCHA TÂY BẮC,tea,cold,0,1,25.0,Cool,78,4,1,11
846,17,8,2025-11-11 01:40:44,takeaway,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,28.1,Sunny,79,1,1,11
289,120,4,2025-11-11 01:31:44,dine-in,21,1,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.3,Cloudy,74,1,1,11
289,120,4,2025-11-11 01:31:44,dine-in,49,1,Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,25.3,Cloudy,74,1,1,11
289,120,4,2025-11-11 01:31:44,dine-in,14,2,Latte Bạc Xỉu,3,LATTE,coffee,cold,1,1,25.3,Cloudy,74,1,1,11
937,115,3,2025-11-10 18:45:44,delivery,24,2,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.1,Cool,73,18,0,11
380,22,15,2025-11-10 04:45:44,takeaway,24,1,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.7,Cool,75,4,0,11
380,22,15,2025-11-10 04:45:44,takeaway,54,2,Mochi Kem Chocolate,11,BÁNH NGỌT,food,cold,0,1,26.7,Cool,75,4,0,11
720,36,14,2025-11-09 20:26:44,dine-in,22,2,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,25.4,Cloudy,79,20,6,11
720,36,14,2025-11-09 20:26:44,dine-in,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,25.4,Cloudy,79,20,6,11
656,100,4,2025-11-09 18:09:44,dine-in,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,24.1,Cloudy,77,18,6,11
885,28,5,2025-11-09 08:24:44,takeaway,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,24.4,Sunny,79,8,6,11
885,28,5,2025-11-09 08:24:44,takeaway,30,2,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,24.4,Sunny,79,8,6,11
1050,125,8,2025-11-09 07:24:44,delivery,26,1,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,28.2,Sunny,76,7,6,11
672,33,8,2025-11-09 04:03:44,takeaway,43,1,Trà Đen Macchiato,9,TRÀ SỮA,tea,cold,1,1,25.4,Sunny,75,4,6,11
944,153,12,2025-11-09 03:53:44,dine-in,28,1,Cold Brew Kim Quất,6,COLD BREW,coffee,cold,1,0,28.4,Cool,77,3,6,11
402,105,13,2025-11-09 01:14:44,delivery,39,1,Trà Sữa Oolong Nướng Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,25.4,Cloudy,78,1,6,11
402,105,13,2025-11-09 01:14:44,delivery,60,2,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,25.4,Cloudy,78,1,6,11
214,74,4,2025-11-08 23:33:44,delivery,8,1,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,29.0,Cool,70,23,5,11
214,74,4,2025-11-08 23:33:44,delivery,53,1,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,29.0,Cool,70,23,5,11
70,69,8,2025-11-08 23:16:44,takeaway,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,24.4,Cloudy,73,23,5,11
383,20,14,2025-11-08 23:02:44,takeaway,32,1,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,27.7,Cloudy,74,23,5,11
880,128,14,2025-11-08 22:02:44,takeaway,25,2,Cà Phê Đen Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,0,26.8,Cool,77,22,5,11
357,121,9,2025-11-08 21:34:44,delivery,7,2,A-Mê Classic,2,AMERICANO,coffee,cold,1,0,27.0,Cloudy,70,21,5,11
819,100,6,2025-11-08 19:56:44,takeaway,45,2,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,24.6,Cool,79,19,5,11
1099,131,15,2025-11-08 19:33:44,takeaway,15,1,Latte Hazelnut,3,LATTE,coffee,cold,1,1,26.6,Cool,72,19,5,11
1222,163,7,2025-11-08 19:10:44,takeaway,19,1,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,26.0,Cool,73,19,5,11
1222,163,7,2025-11-08 19:10:44,takeaway,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,26.0,Cool,73,19,5,11
1386,10,13,2025-11-08 18:16:44,dine-in,21,2,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.0,Cool,80,18,5,11
372,43,15,2025-11-08 07:55:44,takeaway,45,1,Chocolate Đá,10,CHOCOLATE,chocolate,cold,0,1,28.4,Cool,77,7,5,11
882,41,11,2025-11-08 05:38:44,dine-in,3,2,Cappuccino Đá,1,ESPRESSO,coffee,cold,1,1,28.8,Cool,72,5,5,11
882,41,11,2025-11-08 05:38:44,dine-in,56,2,Mousse Tiramisu,11,BÁNH NGỌT,food,cold,1,1,28.8,Cool,72,5,5,11
1257,168,6,2025-11-08 04:52:44,dine-in,15,1,Latte Hazelnut,3,LATTE,coffee,cold,1,1,28.7,Cloudy,77,4,5,11
1262,108,6,2025-11-07 23:05:44,takeaway,43,2,Trà Đen Macchiato,9,TRÀ SỮA,tea,cold,1,1,26.1,Sunny,77,23,4,11
1262,108,6,2025-11-07 23:05:44,takeaway,62,2,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,26.1,Sunny,77,23,4,11
737,126,1,2025-11-07 20:45:44,takeaway,23,2,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,24.3,Sunny,74,20,4,11
489,22,3,2025-11-07 07:50:44,takeaway,24,2,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,24.7,Cool,74,7,4,11
360,41,12,2025-11-07 06:18:44,delivery,13,2,Latte Classic,3,LATTE,coffee,cold,1,1,27.8,Cloudy,74,6,4,11
1364,77,12,2025-11-07 04:17:44,delivery,14,1,Latte Bạc Xỉu,3,LATTE,coffee,cold,1,1,27.1,Cool,78,4,4,11
1018,123,8,2025-11-07 04:08:44,dine-in,33,2,Matcha Latte,7,MATCHA TÂY BẮC,tea,cold,0,1,27.7,Cool,73,4,4,11
1018,123,8,2025-11-07 04:08:44,dine-in,53,2,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,27.7,Cool,73,4,4,11
1360,23,12,2025-11-06 22:42:44,takeaway,27,2,Cold Brew Truyền Thống,6,COLD BREW,coffee,cold,1,0,27.0,Sunny,74,22,3,11
300,43,12,2025-11-06 22:02:44,takeaway,8,2,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,27.3,Cool,76,22,3,11
300,43,12,2025-11-06 22:02:44,takeaway,54,2,Mochi Kem Chocolate,11,BÁNH NGỌT,food,cold,0,1,27.3,Cool,76,22,3,11
285,91,15,2025-11-06 20:51:44,delivery,38,1,Oolong Tứ Quý Sen,8,TRÀ TRÁI CÂY,tea,cold,1,1,26.1,Cool,74,20,3,11
285,91,15,2025-11-06 20:51:44,delivery,49,1,Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,26.1,Cool,74,20,3,11
757,76,15,2025-11-06 05:34:44,dine-in,12,1,Latte Hạnh Nhân,3,LATTE,coffee,cold,1,1,27.9,Cool,76,5,3,11
757,76,15,2025-11-06 05:34:44,dine-in,63,1,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,27.9,Cool,76,5,3,11
1152,82,1,2025-11-06 04:13:44,delivery,3,2,Cappuccino Đá,1,ESPRESSO,coffee,cold,1,1,25.6,Sunny,72,4,3,11
1152,82,1,2025-11-06 04:13:44,delivery,53,2,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,25.6,Sunny,72,4,3,11
620,148,11,2025-11-05 22:48:44,takeaway,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,28.3,Cool,80,22,2,11
1321,140,10,2025-11-05 20:59:44,dine-in,15,1,Latte Hazelnut,3,LATTE,coffee,cold,1,1,25.3,Sunny,73,20,2,11
1321,140,10,2025-11-05 20:59:44,dine-in,48,2,Matcha Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,25.3,Sunny,73,20,2,11
794,125,5,2025-11-05 18:50:44,dine-in,43,2,Trà Đen Macchiato,9,TRÀ SỮA,tea,cold,1,1,27.7,Cloudy,70,18,2,11
794,125,5,2025-11-05 18:50:44,dine-in,51,2,Mochi Kem Trà Sữa Trân Châu,11,BÁNH NGỌT,food,cold,0,1,27.7,Cloudy,70,18,2,11
929,132,15,2025-11-05 06:20:44,dine-in,16,1,Latte Nóng,3,LATTE,coffee,hot,1,1,27.4,Cool,73,6,2,11
171,47,6,2025-11-05 04:14:44,takeaway,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,24.6,Cool,80,4,2,11
1510,129,5,2025-11-05 03:26:44,delivery,25,2,Cà Phê Đen Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,0,25.1,Cloudy,79,3,2,11
