order_item_id,order_id,product_id,quantity,unit_price,subtotal,variant_selection,note
291,122,73,3,49383,148149,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
292,122,17,3,73933,221799,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
293,122,39,1,29667,29667,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
294,122,52,2,68179,136358,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
295,123,68,3,58379,175137,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
296,124,78,3,33831,101493,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
297,124,45,1,33445,33445,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
298,125,11,3,51842,155526,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
299,126,65,1,60885,60885,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
300,126,47,2,44779,89558,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
301,126,63,2,71648,143296,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
302,126,57,1,53048,53048,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
303,127,66,1,48310,48310,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
304,127,68,1,72975,72975,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
305,127,59,1,54963,54963,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
306,128,4,1,25604,25604,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
307,129,16,3,61470,184410,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
308,130,51,3,57801,173403,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
309,130,60,3,41427,124281,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
310,130,61,3,35830,107490,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
311,130,63,1,35219,35219,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
312,131,24,1,38852,38852,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
313,131,19,2,70119,140238,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
314,131,12,2,31679,63358,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
315,131,13,3,61365,184095,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
316,132,26,2,41602,83204,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
317,132,19,2,34004,68008,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
318,132,28,1,59721,59721,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
319,132,4,3,55683,167049,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
320,133,70,2,63697,127394,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
321,133,62,3,47177,141531,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
322,133,55,3,51765,155295,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
323,133,67,2,38101,76202,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
324,134,27,1,48906,48906,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
325,134,12,1,33661,33661,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
326,134,14,3,71859,215577,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
327,134,3,1,49530,49530,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
328,135,4,2,72752,145504,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
329,135,3,3,61644,184932,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
330,135,20,2,67334,134668,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
331,135,22,1,61651,61651,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
332,136,9,1,35122,35122,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
333,136,14,3,50417,151251,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
334,136,23,2,56931,113862,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
335,136,7,1,53624,53624,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
336,137,20,2,39021,78042,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
337,138,19,2,25043,50086,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
338,138,26,3,41115,123345,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
339,139,7,2,63353,126706,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
340,140,25,2,56835,113670,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
341,140,24,1,64418,64418,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
342,141,36,3,39750,119250,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
343,141,28,3,36461,109383,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
344,141,30,1,33757,33757,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
345,142,7,1,67103,67103,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
346,142,51,3,53629,160887,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
347,142,40,3,50947,152841,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
348,143,8,2,35730,71460,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
349,143,80,3,44617,133851,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
350,143,36,3,45850,137550,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
351,143,70,1,42458,42458,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
352,144,56,2,65776,131552,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
353,144,65,3,53060,159180,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
354,145,46,1,74840,74840,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
355,145,32,2,49077,98154,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
356,145,75,3,54711,164133,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
357,146,14,2,46245,92490,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
358,146,53,2,65424,130848,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
359,147,36,2,50444,100888,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
360,148,67,2,38686,77372,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
361,148,45,3,51253,153759,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
362,148,27,2,42101,84202,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
363,148,42,3,73373,220119,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
364,149,45,1,63420,63420,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
365,149,70,1,41908,41908,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
366,149,10,2,52099,104198,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
367,149,5,1,28557,28557,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
368,150,47,3,68627,205881,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
369,150,64,2,56147,112294,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
370,150,10,1,54222,54222,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
371,151,68,2,69105,138210,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
372,152,3,3,69946,209838,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
373,153,44,1,32776,32776,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
374,153,80,1,51070,51070,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
375,153,25,1,59359,59359,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
376,154,9,2,63059,126118,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
377,154,17,3,42811,128433,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
378,154,4,3,35131,105393,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
379,155,13,1,30841,30841,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
380,155,66,3,51635,154905,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
381,155,35,1,33238,33238,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
382,156,21,2,36849,73698,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
383,156,54,3,29780,89340,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
384,156,55,2,38568,77136,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
385,156,66,1,29856,29856,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
386,157,7,1,36931,36931,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
387,157,46,2,68795,137590,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
388,157,44,1,70529,70529,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
389,158,36,3,40787,122361,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
390,159,45,1,57750,57750,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
391,159,24,2,28395,56790,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
392,159,55,3,32958,98874,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
393,160,44,2,70968,141936,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
394,160,51,3,40070,120210,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
395,160,53,1,61451,61451,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
396,160,77,2,60878,121756,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
397,161,12,2,28782,57564,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
398,161,13,2,61596,123192,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
399,162,64,3,60885,182655,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
400,163,45,1,50124,50124,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
401,163,41,1,26187,26187,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
402,163,80,1,74352,74352,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
403,163,39,3,33574,100722,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
404,164,23,3,48369,145107,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
405,164,45,3,42083,126249,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
406,164,35,3,54300,162900,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
407,165,13,3,45723,137169,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
408,165,49,1,33578,33578,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
409,165,17,1,39883,39883,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
410,166,39,1,33695,33695,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
411,166,8,1,48583,48583,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
412,166,23,3,74457,223371,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
413,167,43,2,45028,90056,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
414,167,29,1,32812,32812,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
415,167,69,1,66002,66002,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
416,168,21,1,53291,53291,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
417,168,48,1,57849,57849,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
418,168,52,1,26840,26840,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
419,168,64,1,61833,61833,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
420,169,25,1,37915,37915,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
421,169,31,3,66461,199383,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
422,169,40,3,66449,199347,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
423,170,67,2,38965,77930,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
424,170,64,3,54494,163482,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
425,170,61,3,43867,131601,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
426,171,1,1,46735,46735,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
427,171,14,1,62827,62827,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
428,172,28,2,51329,102658,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
429,173,23,2,31000,62000,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
430,174,28,3,29813,89439,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
431,174,9,2,73843,147686,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
432,175,27,1,34581,34581,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
433,175,18,1,71154,71154,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
434,176,68,2,44774,89548,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
435,176,60,2,45906,91812,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
436,176,50,3,29523,88569,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
437,177,13,1,28616,28616,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
438,177,10,2,43311,86622,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
439,177,11,2,40519,81038,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
440,177,23,2,53582,107164,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
441,178,3,1,47822,47822,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
442,178,21,3,30796,92388,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
443,178,13,1,64704,64704,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
444,178,10,3,44794,134382,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
445,179,20,1,44232,44232,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
446,179,26,1,69652,69652,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
447,179,8,3,69696,209088,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
448,179,3,3,50630,151890,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
449,180,8,3,66684,200052,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
450,180,5,2,27684,55368,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
451,181,68,1,43626,43626,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
452,182,11,2,45915,91830,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
453,182,10,2,67300,134600,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
454,182,8,1,56023,56023,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
455,182,2,1,72852,72852,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
456,183,21,1,69372,69372,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
457,183,28,3,52742,158226,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
458,183,17,1,47783,47783,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
459,183,14,1,74906,74906,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
460,184,3,2,59017,118034,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
461,184,28,1,33502,33502,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
462,185,22,1,53062,53062,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
463,185,10,1,69978,69978,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
464,185,3,3,33464,100392,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
465,185,2,1,44795,44795,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
466,186,3,1,41999,41999,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
467,186,10,2,62432,124864,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
468,187,4,2,57163,114326,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
469,187,5,2,50113,100226,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
470,187,13,1,43053,43053,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
471,187,1,1,49227,49227,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
472,188,68,2,72821,145642,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
473,189,70,3,68362,205086,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
474,189,49,3,56807,170421,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
475,189,66,2,42944,85888,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
476,189,59,3,48766,146298,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
477,190,61,2,49720,99440,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
478,190,52,1,50468,50468,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
479,190,47,1,25000,25000,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
480,190,58,1,54863,54863,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
481,191,64,1,58047,58047,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
482,191,48,1,68132,68132,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
483,191,57,2,56470,112940,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
484,191,49,1,72024,72024,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
485,192,5,1,70236,70236,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
486,192,1,2,53023,106046,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
487,192,21,2,60940,121880,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
488,193,15,3,71697,215091,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
489,193,18,2,58258,116516,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
490,194,61,3,36661,109983,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
491,194,64,3,58862,176586,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
492,194,51,3,48223,144669,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
493,195,9,2,67721,135442,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
494,195,23,3,56062,168186,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
495,195,8,3,42196,126588,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
496,195,22,1,65034,65034,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
497,196,27,1,37302,37302,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
498,197,68,3,67353,202059,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
499,197,53,3,41033,123099,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
500,197,61,2,31531,63062,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
501,198,13,2,67173,134346,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
502,198,7,2,67118,134236,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
503,198,20,3,69948,209844,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
504,198,27,3,74657,223971,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
505,199,65,3,26634,79902,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
506,200,61,3,46226,138678,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
507,200,66,3,57699,173097,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
